TID,PhoneNo,Destination,Cell,Disconnect,StartTime,EndTime,Cell2
4600,98340260,91918181,"D","No",2006-03-12 21:17:57,2006-03-12 21:57:21,"A"
4601,98251260,,"D","Y",2005-06-26 22:19:27,2005-06-27 00:24:20,
4602,98340260,,"D","Y",2005-06-29 18:54:18,2005-06-29 19:05:54,
4603,98241360,90919180,"D","No",2005-11-20 09:02:11,2005-11-20 11:40:26,"F"
4604,99351261,91909181,"D","No",2005-10-27 06:55:36,2005-10-27 09:34:15,"F"
4605,98340320,,"D","Y",2006-03-10 16:48:10,2006-03-10 18:37:14,
4606,98240020,91819170,"B","No",2005-08-18 10:16:21,2005-08-18 12:33:47,"C"
4607,99251220,91918070,"B","No",2006-04-28 20:47:50,2006-04-28 21:19:47,"E"
4608,99251320,,"D","Y",2005-09-03 09:02:57,2005-09-03 09:57:41,
4609,98250361,91807171,"B","No",2005-11-24 02:40:08,2005-11-24 03:19:19,"A"
4610,99340220,90918170,"A","No",2006-07-16 00:08:29,2006-07-16 01:58:34,"B"
4611,98251121,,"B","Y",2005-05-26 17:50:31,2005-05-26 18:52:01,
4612,98240160,,"D","Y",2005-01-02 00:46:27,2005-01-02 03:18:36,
4613,98340020,91817181,"A","No",2005-10-08 22:15:30,2005-10-09 00:51:35,"F"
4614,99341221,,"B","Y",2005-08-09 00:22:31,2005-08-09 00:39:13,
4615,99350221,,"B","Y",2005-06-01 15:49:36,2005-06-01 17:43:25,
4616,98351120,91809170,"D","No",2005-10-05 17:52:14,2005-10-05 20:01:18,"E"
4617,99241321,,"D","Y",2005-08-15 04:55:05,2005-08-15 07:35:30,
4618,98241061,91919091,"A","No",2005-12-03 21:04:37,2005-12-03 22:14:39,"C"
4619,98340120,90918191,"B","No",2005-01-11 17:51:11,2005-01-11 19:44:36,"B"
4620,99241021,,"A","Y",2006-05-26 08:39:41,2006-05-26 08:55:08,
4621,98350060,91919071,"D","No",2005-06-29 17:19:10,2005-06-29 18:20:49,"C"
4622,99340361,,"A","Y",2005-08-02 11:35:37,2005-08-02 12:10:04,
4623,98340221,91819090,"A","No",2005-09-18 15:39:43,2005-09-18 18:23:58,"C"
4624,98241361,90809170,"B","No",2005-04-16 11:12:26,2005-04-16 11:16:57,"A"
4625,99240261,91908180,"D","No",2005-07-16 15:11:13,2005-07-16 17:56:18,"A"
4626,98241161,91909070,"B","No",2006-11-04 06:03:53,2006-11-04 07:34:40,"A"
4627,98251021,90808170,"B","No",2005-08-19 19:27:34,2005-08-19 21:48:41,"B"
4628,99351261,90909091,"B","No",2005-07-31 13:04:52,2005-07-31 13:32:33,"E"
4629,98341020,,"D","Y",2006-01-13 19:52:38,2006-01-13 22:31:13,
4630,98241161,90817080,"D","No",2006-04-17 07:10:47,2006-04-17 09:00:21,"D"
4631,98340361,,"D","Y",2006-07-30 20:51:38,2006-07-30 22:14:23,
4632,99350021,90807180,"D","No",2005-04-18 14:52:38,2005-04-18 16:22:44,"D"
4633,98251060,90819070,"D","No",2006-12-08 01:05:24,2006-12-08 01:14:05,"A"
4634,98340261,,"D","Y",2005-08-25 01:04:46,2005-08-25 02:14:46,
4635,99240020,,"A","Y",2005-08-28 20:50:29,2005-08-28 23:24:37,
4636,98350121,91908091,"B","No",2005-05-19 15:43:41,2005-05-19 17:24:23,"D"
4637,99341320,91818071,"D","No",2005-06-08 07:37:12,2005-06-08 10:17:09,"C"
4638,99341320,91808080,"B","No",2006-07-19 10:34:31,2006-07-19 12:33:31,"B"
4639,98241061,91917180,"B","No",2005-08-09 09:02:13,2005-08-09 09:22:18,"C"
4640,99340060,,"D","Y",2006-07-20 02:46:06,2006-07-20 04:29:18,
4641,99351121,91919071,"B","No",2005-02-08 04:07:24,2005-02-08 05:11:44,"E"
4642,98351160,90917170,"D","No",2006-10-26 21:13:21,2006-10-26 23:11:22,"A"
4643,98340261,91817171,"B","No",2005-02-28 17:31:33,2005-02-28 18:23:58,"B"
4644,98350160,91807071,"A","No",2006-08-31 17:47:37,2006-08-31 19:36:35,"C"
4645,99340120,90908081,"D","No",2006-03-26 21:12:54,2006-03-26 21:25:25,"B"
4646,99340161,90919171,"D","No",2006-03-06 10:50:29,2006-03-06 11:58:05,"D"
4647,98351161,90817081,"A","No",2006-04-21 08:22:55,2006-04-21 10:32:03,"C"
4648,99250320,,"A","Y",2006-07-10 17:48:39,2006-07-10 19:54:19,
4649,99251361,,"D","Y",2005-12-14 07:20:45,2005-12-14 07:55:01,
4650,99251360,,"D","Y",2005-05-31 01:13:34,2005-05-31 03:51:45,
4651,99351120,90917170,"A","No",2005-05-20 04:05:52,2005-05-20 05:19:42,"C"
4652,98240261,91919081,"B","No",2006-11-22 10:20:49,2006-11-22 10:44:23,"A"
4653,98250120,90909170,"A","No",2005-02-05 02:42:57,2005-02-05 03:56:09,"A"
4654,99351320,,"D","Y",2006-12-24 10:57:06,2006-12-24 12:09:42,
4655,99251020,,"B","Y",2005-09-03 19:42:29,2005-09-03 22:02:42,
4656,99340021,90818181,"B","No",2006-06-20 21:34:48,2006-06-20 23:40:28,"C"
4657,98241260,90809070,"B","No",2005-02-02 12:31:20,2005-02-02 14:11:16,"B"
4658,99341121,90818170,"D","No",2005-05-21 10:37:06,2005-05-21 11:15:19,"D"
4659,99340260,91817070,"A","No",2005-01-08 12:36:09,2005-01-08 13:34:51,"D"
4660,98240021,91918071,"D","No",2005-12-25 16:10:03,2005-12-25 16:51:13,"D"
4661,98341261,90918080,"D","No",2005-01-29 08:35:43,2005-01-29 10:46:54,"E"
4662,99240061,90918090,"D","No",2005-08-02 11:20:04,2005-08-02 12:24:05,"A"
4663,98340021,91919181,"B","No",2005-11-25 20:30:16,2005-11-25 22:22:58,"E"
4664,98341321,90919071,"B","No",2006-11-07 00:49:58,2006-11-07 03:06:46,"B"
4665,98350261,91919091,"B","No",2005-01-04 17:30:13,2005-01-04 18:16:47,"B"
4666,98340361,90908070,"B","No",2005-02-20 00:17:21,2005-02-20 02:06:05,"A"
4668,98350361,91807191,"B","No",2005-02-04 19:26:50,2005-02-04 20:49:06,"C"
4669,98341261,90907081,"B","No",2005-10-24 09:47:58,2005-10-24 11:26:21,"E"
4670,98250361,90919180,"D","No",2006-10-01 09:09:42,2006-10-01 09:28:50,"A"
4671,99241221,91907181,"A","No",2005-10-24 17:41:27,2005-10-24 18:14:23,"D"
4672,98240120,90818070,"B","No",2005-11-12 20:42:52,2005-11-12 22:19:16,"E"
4673,99351260,91809081,"D","No",2005-07-10 14:41:14,2005-07-10 16:53:42,"E"
4674,99350160,91918180,"D","No",2006-05-14 01:53:26,2006-05-14 04:28:34,"A"
4675,99351161,91807091,"B","No",2006-03-29 02:26:02,2006-03-29 04:56:49,"B"
4676,99240161,90907171,"A","No",2006-10-30 12:16:49,2006-10-30 12:16:56,"D"
4677,98340121,91918180,"A","No",2005-12-16 01:33:26,2005-12-16 02:00:43,"E"
4678,99340221,90917180,"B","No",2005-09-05 07:29:19,2005-09-05 08:36:33,"B"
4679,99350321,91809081,"D","No",2005-04-16 16:07:43,2005-04-16 16:56:05,"E"
4680,99251360,90917080,"D","No",2005-12-31 01:46:12,2005-12-31 04:23:00,"F"
4681,98340160,91818190,"D","No",2005-09-01 22:00:08,2005-09-02 00:34:34,"F"
4682,99351320,,"D","Y",2006-04-12 09:22:20,2006-04-12 12:07:14,
4683,99340060,91819191,"D","No",2006-12-13 10:34:57,2006-12-13 10:43:19,"E"
4684,99240160,91908071,"D","No",2005-06-24 08:30:27,2005-06-24 09:07:36,"E"
4685,99240061,,"B","Y",2006-09-06 22:26:18,2006-09-07 00:31:53,
4686,99340321,91807080,"D","No",2006-01-12 05:28:53,2006-01-12 07:23:39,"E"
4687,99340260,91918091,"B","No",2006-12-11 21:05:43,2006-12-11 21:45:32,"A"
4689,98240260,,"A","Y",2006-08-05 20:47:33,2006-08-05 20:55:58,
4690,98351060,91809090,"D","No",2006-08-24 09:22:18,2006-08-24 11:56:43,"A"
4691,98340261,,"B","Y",2005-05-21 16:02:06,2005-05-21 17:11:56,
4692,99240160,,"A","Y",2006-07-06 05:36:02,2006-07-06 06:29:08,
4693,98351321,,"D","Y",2005-10-19 02:15:15,2005-10-19 02:30:56,
4694,99340161,91907171,"B","No",2006-08-01 17:37:11,2006-08-01 17:42:05,"C"
4695,99350020,,"B","Y",2005-05-16 20:42:39,2005-05-16 20:42:46,
4696,99250061,91819090,"D","No",2006-04-09 18:51:20,2006-04-09 19:35:04,"B"
4697,98351321,90909191,"B","No",2005-02-12 04:33:11,2005-02-12 04:37:15,"B"
4698,98250360,91817181,"B","No",2005-05-11 07:35:37,2005-05-11 08:56:58,"D"
4699,99351020,90819091,"D","No",2005-08-16 22:43:29,2005-08-16 22:58:38,"A"
4700,99251361,90908071,"B","No",2006-05-28 08:14:37,2006-05-28 10:25:53,"E"
4701,98240060,,"D","Y",2006-03-03 22:37:18,2006-03-03 23:49:04,
4702,99251120,91817181,"A","No",2006-09-01 18:33:00,2006-09-01 18:58:46,"D"
4703,99241120,91808070,"B","No",2005-06-18 18:53:33,2005-06-18 18:55:28,"A"
4704,99351160,91808170,"D","No",2006-10-25 17:17:51,2006-10-25 19:39:02,"F"
4705,99350260,91819191,"D","No",2006-06-20 05:29:16,2006-06-20 07:50:09,"C"
4706,99241060,,"D","Y",2006-03-04 18:03:20,2006-03-04 18:41:15,
4707,98250121,90808091,"D","No",2005-08-15 12:57:29,2005-08-15 14:37:29,"C"
4708,99351261,91918071,"B","No",2005-05-31 07:17:41,2005-05-31 08:43:30,"B"
4709,99250261,91818090,"A","No",2006-04-02 01:32:41,2006-04-02 04:09:31,"E"
4710,99340060,91917170,"D","No",2006-03-07 22:49:26,2006-03-08 00:39:24,"C"
4711,99240361,,"A","Y",2005-04-29 10:48:12,2005-04-29 12:22:02,
4712,98251361,,"D","Y",2005-04-16 15:32:49,2005-04-16 17:04:31,
4713,98241260,,"D","Y",2005-07-01 19:23:56,2005-07-01 20:29:51,
4714,99351261,91909071,"A","No",2005-09-11 02:55:50,2005-09-11 05:06:29,"B"
4715,99351061,91819090,"D","No",2006-05-09 16:47:02,2006-05-09 17:01:17,"C"
4716,98341320,91919171,"D","No",2005-03-14 16:00:40,2005-03-14 18:08:49,"F"
4717,98241161,90819080,"D","No",2005-10-21 20:19:26,2005-10-21 21:02:59,"A"
4718,98351060,,"D","Y",2005-09-14 00:31:31,2005-09-14 00:41:26,
4719,99241260,,"B","Y",2006-12-27 19:29:29,2006-12-27 21:23:23,
4720,99251020,90818080,"B","No",2006-08-10 21:05:53,2006-08-10 23:08:30,"B"
4721,99351160,91917071,"D","No",2005-02-03 07:48:34,2005-02-03 10:08:39,"D"
4722,98351220,91808191,"B","No",2005-05-20 15:45:26,2005-05-20 17:46:51,"D"
4723,99341060,90907070,"B","No",2006-01-18 09:05:43,2006-01-18 09:20:42,"D"
4724,99340160,,"A","Y",2006-05-11 21:42:11,2006-05-11 22:55:44,
4725,98241220,,"D","Y",2006-05-21 20:46:01,2006-05-21 20:57:14,
4726,99241320,91918081,"B","No",2005-05-03 08:53:30,2005-05-03 11:04:04,"E"
4727,99350320,91807091,"A","No",2006-03-24 17:57:40,2006-03-24 18:19:25,"F"
4728,99351260,91809170,"B","No",2006-07-05 09:29:38,2006-07-05 09:56:26,"D"
4729,99241021,,"A","Y",2006-09-12 18:44:20,2006-09-12 19:56:39,
4730,99251021,90918081,"B","No",2005-04-02 20:57:56,2005-04-02 23:36:06,"B"
4731,98350220,91809071,"A","No",2006-03-15 11:19:44,2006-03-15 12:53:30,"C"
4732,98250020,91909170,"D","No",2005-08-07 09:41:55,2005-08-07 11:51:09,"C"
4733,98351361,90807091,"B","No",2005-08-07 13:27:38,2005-08-07 14:23:56,"E"
4734,99251321,90809190,"A","No",2006-12-26 21:12:20,2006-12-26 22:34:38,"B"
4735,99340320,91809191,"A","No",2006-04-10 03:31:50,2006-04-10 04:52:39,"C"
4736,99351360,,"B","Y",2006-11-03 12:38:43,2006-11-03 13:50:37,
4737,98250360,91808191,"A","No",2006-07-22 04:45:33,2006-07-22 06:14:48,"C"
4738,99251361,90919091,"B","No",2006-05-29 12:33:33,2006-05-29 14:59:34,"E"
4739,99240261,91809071,"D","No",2006-12-06 22:53:23,2006-12-06 23:29:55,"D"
4740,99250361,90917081,"B","No",2005-05-09 17:51:56,2005-05-09 18:07:01,"B"
4741,98241061,90919171,"D","No",2006-12-27 22:17:25,2006-12-27 23:55:37,"C"
4742,98251161,,"D","Y",2005-07-20 03:07:23,2005-07-20 05:12:57,
4743,99241160,91807080,"D","No",2005-06-09 03:45:56,2005-06-09 05:17:17,"A"
4744,98350061,91907090,"D","No",2005-12-17 19:57:57,2005-12-17 21:30:24,"C"
4745,99340260,,"D","Y",2005-10-25 13:48:31,2005-10-25 15:32:23,
4746,98251320,91908180,"D","No",2005-09-17 17:54:55,2005-09-17 19:31:22,"C"
4747,98251220,91907081,"B","No",2005-05-20 04:58:15,2005-05-20 06:10:29,"F"
4748,98350060,90908091,"D","No",2005-08-05 08:38:41,2005-08-05 09:30:22,"E"
4749,98240320,90807070,"D","No",2006-09-11 16:13:08,2006-09-11 16:44:25,"F"
4750,99241321,90907171,"D","No",2005-03-18 13:12:12,2005-03-18 15:36:53,"D"
4751,99350061,90809080,"A","No",2006-08-04 08:15:51,2006-08-04 10:56:07,"C"
4752,99350361,90908071,"D","No",2005-06-08 19:16:16,2005-06-08 19:39:38,"C"
4753,99351320,,"D","Y",2005-08-09 15:10:54,2005-08-09 15:43:21,
4754,99241260,,"D","Y",2005-11-26 12:46:27,2005-11-26 13:42:11,
4755,99340220,90807191,"D","No",2006-04-17 14:09:52,2006-04-17 16:34:53,"E"
4756,99251320,90907190,"A","No",2005-05-24 01:40:32,2005-05-24 01:40:36,"E"
4757,99241221,90908070,"D","No",2006-01-10 00:04:19,2006-01-10 00:40:42,"C"
4758,98350320,91907170,"D","No",2005-12-16 01:34:32,2005-12-16 01:51:14,"B"
4759,98250021,90919080,"B","No",2006-03-28 18:30:48,2006-03-28 20:26:28,"F"
4760,99341161,90817071,"B","No",2006-08-20 21:54:33,2006-08-21 00:05:01,"D"
4761,98251221,,"B","Y",2006-11-20 08:52:49,2006-11-20 10:08:53,
4762,98351360,,"D","Y",2005-04-21 18:09:38,2005-04-21 18:50:05,
4763,98350160,90807081,"B","No",2006-03-16 10:34:51,2006-03-16 11:10:45,"A"
4764,99251061,91917191,"B","No",2005-09-24 05:10:17,2005-09-24 05:22:23,"B"
4765,99350361,91818070,"B","No",2006-09-25 01:54:10,2006-09-25 02:53:00,"E"
4766,99250260,91919080,"B","No",2005-03-10 10:07:56,2005-03-10 11:06:12,"D"
4767,99240021,90818181,"D","No",2006-08-01 08:32:16,2006-08-01 10:41:19,"B"
4768,98240120,,"B","Y",2006-12-28 03:10:16,2006-12-28 03:56:52,
4769,99350021,91809071,"D","No",2006-01-23 05:49:32,2006-01-23 07:13:56,"C"
4770,99340221,,"D","Y",2006-06-25 14:39:57,2006-06-25 15:47:20,
4771,99350020,,"B","Y",2006-03-31 19:41:34,2006-03-31 20:37:37,
4772,99341020,,"D","Y",2006-12-31 13:30:39,2006-12-31 15:07:16,
4773,99251021,,"B","Y",2006-03-11 16:44:02,2006-03-11 18:03:35,
4774,99251360,90819191,"A","No",2005-07-12 10:00:51,2005-07-12 11:27:54,"A"
4775,98340021,90919191,"B","No",2006-05-20 01:19:50,2006-05-20 03:35:52,"E"
4776,98240261,91917181,"A","No",2006-12-14 01:47:07,2006-12-14 02:01:33,"E"
4777,98251361,90919080,"D","No",2006-06-26 10:15:15,2006-06-26 11:51:27,"D"
4778,99251320,,"D","Y",2006-08-05 16:27:10,2006-08-05 18:51:47,
4779,99350321,91817190,"D","No",2006-11-01 01:31:21,2006-11-01 04:12:16,"B"
4780,99341320,,"A","Y",2006-08-15 14:26:36,2006-08-15 15:37:12,
4781,98341161,90819080,"D","No",2005-11-03 09:41:02,2005-11-03 10:03:07,"B"
4782,98241260,,"D","Y",2005-10-19 09:42:31,2005-10-19 09:55:21,
4783,99240160,91809070,"A","No",2005-12-15 01:40:42,2005-12-15 02:40:39,"D"
4784,98351060,91909171,"A","No",2005-02-19 08:35:26,2005-02-19 11:17:15,"D"
4785,99241361,91807091,"B","No",2005-02-05 03:24:40,2005-02-05 04:59:11,"D"
4786,99340161,91818070,"B","No",2005-10-11 06:03:26,2005-10-11 08:30:17,"D"
4787,99340120,90808090,"B","No",2005-04-23 18:27:12,2005-04-23 21:00:08,"A"
4788,99250160,,"D","Y",2006-03-15 01:26:35,2006-03-15 02:28:45,
4789,98340121,90818071,"A","No",2006-02-15 02:07:30,2006-02-15 03:48:12,"D"
4790,98341060,,"D","Y",2006-03-02 13:14:13,2006-03-02 15:19:17,
4791,99240121,,"A","Y",2006-11-16 10:19:41,2006-11-16 12:53:27,
4792,98240060,90909181,"D","No",2006-02-04 01:41:05,2006-02-04 03:18:26,"B"
4793,99240121,,"D","Y",2006-03-03 02:34:21,2006-03-03 04:53:03,
4794,99251020,,"D","Y",2006-08-10 11:38:54,2006-08-10 11:39:35,
4795,99340061,,"D","Y",2005-12-30 02:06:28,2005-12-30 03:10:23,
4796,98350121,90818170,"B","No",2006-07-03 20:18:31,2006-07-03 22:27:08,"E"
4797,99250121,90808190,"A","No",2006-02-26 21:55:54,2006-02-26 22:21:22,"E"
4798,99351360,91919191,"D","No",2005-03-30 19:53:52,2005-03-30 21:12:32,"E"
4799,99250260,90819180,"D","No",2005-11-25 03:58:28,2005-11-25 04:39:40,"B"
4800,99340021,90919080,"D","No",2005-07-22 22:58:15,2005-07-23 00:49:06,"E"
4802,98341021,91907071,"B","No",2006-03-02 06:06:18,2006-03-02 07:23:57,"C"
4803,98241120,91807081,"D","No",2006-03-31 03:40:37,2006-03-31 05:40:26,"D"
4804,99341120,91819070,"D","No",2005-08-30 10:02:02,2005-08-30 10:43:05,"C"
4805,99251260,91917181,"D","No",2006-10-03 04:06:36,2006-10-03 06:31:42,"C"
4806,98241020,91808171,"B","No",2005-05-25 12:30:28,2005-05-25 14:01:37,"E"
4807,99241120,90919090,"D","No",2005-05-07 20:17:53,2005-05-07 22:03:50,"C"
4808,98350321,90817091,"B","No",2005-08-06 00:09:21,2005-08-06 00:11:29,"F"
4809,99351361,91917191,"B","No",2006-07-08 15:54:22,2006-07-08 16:47:37,"F"
4810,99350321,,"D","Y",2006-09-25 06:10:12,2006-09-25 08:13:34,
4811,98340060,,"B","Y",2005-09-03 09:37:17,2005-09-03 12:09:15,
4812,99340020,,"D","Y",2005-03-18 22:42:25,2005-03-18 23:24:21,
4813,99340161,,"D","Y",2006-12-02 10:01:04,2006-12-02 12:28:07,
4814,99341060,91818091,"D","No",2005-04-22 11:10:09,2005-04-22 12:45:17,"E"
4815,99250221,91907080,"D","No",2005-04-26 21:04:42,2005-04-26 21:27:40,"C"
4816,99340061,90818190,"D","No",2005-09-25 10:34:36,2005-09-25 11:45:02,"D"
4817,99340160,90909171,"D","No",2006-12-25 11:15:32,2006-12-25 11:27:21,"B"
4818,98351020,91808181,"D","No",2005-03-25 11:09:26,2005-03-25 11:48:10,"A"
4820,98250221,91908081,"A","No",2005-11-11 21:01:56,2005-11-11 22:03:35,"B"
4821,98251361,90807180,"B","No",2006-05-26 07:08:42,2006-05-26 07:42:09,"F"
4822,99350161,90807181,"D","No",2005-04-21 01:18:35,2005-04-21 02:04:52,"A"
4823,99340320,,"B","Y",2005-02-01 18:13:14,2005-02-01 20:30:20,
4824,98241021,,"D","Y",2005-10-02 02:58:35,2005-10-02 03:35:50,
4825,98340221,,"D","Y",2005-11-04 16:37:08,2005-11-04 17:57:18,
4826,98351160,,"B","Y",2006-01-05 14:19:41,2006-01-05 16:08:52,
4827,99340061,90819071,"A","No",2006-09-04 17:39:43,2006-09-04 19:10:15,"E"
4828,99240160,91909071,"B","No",2005-10-04 17:01:35,2005-10-04 19:44:32,"B"
4829,99351021,90817190,"B","No",2005-08-14 08:49:10,2005-08-14 10:24:12,"B"
4831,98251360,90807170,"B","No",2006-04-13 00:22:31,2006-04-13 01:55:28,"B"
4832,98351221,90819080,"D","No",2005-10-11 15:32:44,2005-10-11 15:33:01,"E"
4833,98241361,,"D","Y",2006-12-09 12:58:50,2006-12-09 15:29:58,
4834,98241360,91808081,"B","No",2005-07-06 09:53:56,2005-07-06 11:40:04,"E"
4835,99350220,91817191,"A","No",2006-10-31 06:54:37,2006-10-31 07:24:31,"A"
4836,99241021,,"D","Y",2005-12-06 06:31:56,2005-12-06 07:29:50,
4838,98251021,90819080,"B","No",2005-03-05 19:43:12,2005-03-05 20:07:40,"F"
4839,99340261,,"D","Y",2006-10-18 15:57:02,2006-10-18 16:37:18,
4840,99240321,90808171,"D","No",2006-08-03 07:40:33,2006-08-03 08:00:34,"A"
4841,99350260,90919180,"D","No",2006-01-07 02:20:23,2006-01-07 04:49:45,"E"
4842,98341360,,"B","Y",2006-05-02 05:00:43,2006-05-02 06:55:28,
4843,98340261,,"A","Y",2006-01-19 18:55:23,2006-01-19 18:56:10,
4844,99240160,91908070,"B","No",2006-09-06 20:57:34,2006-09-06 21:09:03,"D"
4845,99241261,90907170,"B","No",2005-06-05 19:04:14,2005-06-05 21:06:06,"D"
4846,99341060,90807171,"B","No",2006-08-11 14:53:16,2006-08-11 15:14:05,"A"
4847,99340061,90907180,"B","No",2005-12-18 05:20:32,2005-12-18 07:08:29,"C"
4848,99240321,,"D","Y",2005-07-03 20:07:56,2005-07-03 22:52:16,
4849,99241220,,"D","Y",2005-02-12 22:37:29,2005-02-12 23:41:47,
4850,99340061,,"D","Y",2006-10-18 02:04:25,2006-10-18 04:37:20,
4851,99340320,,"A","Y",2006-09-09 22:08:53,2006-09-09 23:47:51,
4852,99340161,91917081,"B","No",2005-10-06 10:18:02,2005-10-06 12:13:01,"B"
4853,99250061,,"D","Y",2005-01-24 09:02:56,2005-01-24 11:32:26,
4854,98240120,,"A","Y",2005-10-24 21:52:17,2005-10-25 00:36:18,
4855,99250320,90909081,"D","No",2006-09-29 08:53:45,2006-09-29 10:36:39,"A"
4856,99351261,91917170,"D","No",2005-08-26 10:00:35,2005-08-26 11:19:45,"B"
4857,98251121,91809080,"B","No",2005-02-17 18:28:42,2005-02-17 20:56:48,"F"
4858,99250060,90918170,"B","No",2006-07-11 07:17:56,2006-07-11 09:08:22,"E"
4859,99241320,91919081,"A","No",2006-02-18 10:46:46,2006-02-18 13:06:11,"E"
4860,99350260,91919180,"D","No",2006-07-12 05:23:17,2006-07-12 05:26:37,"C"
4861,98340161,,"D","Y",2006-07-31 18:46:34,2006-07-31 21:18:18,
4862,99251320,,"D","Y",2005-05-13 19:14:19,2005-05-13 21:16:40,
4863,99240320,91809080,"A","No",2005-07-30 14:01:47,2005-07-30 16:15:05,"A"
4864,98340321,,"D","Y",2006-01-07 03:24:20,2006-01-07 04:28:14,
4865,98350320,91808090,"D","No",2005-08-04 01:50:34,2005-08-04 02:22:29,"E"
4866,99340221,91818081,"B","No",2005-11-20 09:17:14,2005-11-20 10:53:57,"B"
4867,99350160,90918190,"D","No",2006-05-06 03:28:43,2006-05-06 04:44:33,"E"
4868,98250260,91817081,"A","No",2005-04-13 10:34:04,2005-04-13 12:24:38,"A"
4869,98350160,90908171,"D","No",2006-05-07 20:12:43,2006-05-07 21:36:10,"B"
4870,98350021,91818170,"B","No",2006-08-23 15:48:32,2006-08-23 17:28:48,"E"
4871,98241120,91908070,"B","No",2005-12-14 15:18:17,2005-12-14 16:03:33,"E"
4872,99351360,90809171,"D","No",2006-11-19 11:08:48,2006-11-19 12:13:52,"C"
4873,98250260,,"D","Y",2006-04-09 12:01:11,2006-04-09 12:57:23,
4874,99341361,90918071,"B","No",2005-03-31 02:37:32,2005-03-31 03:48:14,"B"
4875,99351021,91807170,"A","No",2006-07-28 04:20:04,2006-07-28 06:10:03,"A"
4876,99240321,90909180,"B","No",2005-11-23 07:30:53,2005-11-23 09:24:10,"F"
4877,99341221,,"A","Y",2005-03-05 15:10:09,2005-03-05 17:21:08,
4878,99241360,91917190,"B","No",2005-09-30 04:26:20,2005-09-30 07:09:30,"D"
4879,98240160,91807071,"A","No",2005-09-14 12:39:09,2005-09-14 14:23:19,"C"
4880,98240260,,"D","Y",2005-08-24 12:20:18,2005-08-24 14:10:42,
4881,98341120,,"D","Y",2005-12-01 13:45:21,2005-12-01 15:53:46,
4882,99250321,90918090,"B","No",2006-10-09 21:40:52,2006-10-09 23:53:39,"A"
4885,98251321,,"D","Y",2005-10-13 07:31:13,2005-10-13 07:46:56,
4886,98351261,91809180,"D","No",2006-08-19 17:01:21,2006-08-19 18:08:05,"F"
4887,98251360,91909080,"A","No",2005-06-05 18:48:27,2005-06-05 18:50:13,"D"
4888,98351221,91917080,"D","No",2006-08-25 09:12:05,2006-08-25 09:48:42,"E"
4889,98250021,91917180,"A","No",2006-08-18 19:29:03,2006-08-18 21:44:03,"A"
4890,98350160,91909180,"D","No",2006-08-16 08:26:22,2006-08-16 09:42:11,"A"
4891,99250161,91817170,"A","No",2005-09-10 11:08:15,2005-09-10 11:23:48,"F"
4892,99251221,91917080,"B","No",2006-09-22 10:37:43,2006-09-22 13:18:52,"D"
4893,99341121,90918071,"B","No",2006-10-15 11:53:53,2006-10-15 13:48:37,"A"
4894,98350360,90818081,"D","No",2006-04-07 04:35:00,2006-04-07 04:51:11,"B"
4895,98351061,90818070,"B","No",2006-08-03 10:57:57,2006-08-03 11:18:31,"D"
4896,98251021,91809171,"D","No",2005-06-14 21:43:37,2005-06-14 23:16:28,"A"
4897,98340261,91907090,"D","No",2006-03-01 19:37:01,2006-03-01 21:00:30,"B"
4898,99250120,90808091,"D","No",2006-11-04 02:14:02,2006-11-04 03:37:01,"E"
4899,98240021,,"D","Y",2006-03-20 18:01:45,2006-03-20 19:11:35,
4900,99350060,,"B","Y",2005-01-21 05:49:11,2005-01-21 05:57:30,
4901,98340321,90908081,"A","No",2006-02-01 15:18:09,2006-02-01 15:55:04,"D"
4902,98240021,91807090,"D","No",2005-07-25 13:07:27,2005-07-25 13:19:48,"F"
4903,99240321,91909180,"A","No",2006-04-19 08:43:38,2006-04-19 10:49:38,"D"
4904,98340021,91817070,"D","No",2006-06-15 19:04:46,2006-06-15 20:31:52,"C"
4905,99340060,,"A","Y",2005-03-18 22:57:37,2005-03-18 23:49:58,
4906,99340121,90819190,"A","No",2005-07-12 21:50:09,2005-07-13 00:33:19,"D"
4907,99251020,,"D","Y",2006-12-01 14:20:52,2006-12-01 15:09:56,
4908,98351320,90808090,"B","No",2006-08-17 05:47:53,2006-08-17 06:10:22,"B"
4909,99250160,91819170,"A","No",2006-03-24 15:26:43,2006-03-24 17:52:17,"D"
4910,99351021,,"A","Y",2006-01-06 06:13:55,2006-01-06 08:16:34,
4911,99251260,,"D","Y",2006-09-09 00:35:56,2006-09-09 03:11:45,
4912,99251261,91909080,"A","No",2005-11-17 16:36:16,2005-11-17 18:48:02,"C"
4913,98241261,90908181,"D","No",2006-06-27 03:16:20,2006-06-27 05:04:10,"A"
4914,98341360,,"D","Y",2006-04-13 03:42:50,2006-04-13 06:02:26,
4915,98340361,91908091,"B","No",2006-09-14 20:56:58,2006-09-14 23:40:57,"D"
4916,98341260,,"D","Y",2005-06-27 03:34:05,2005-06-27 04:19:25,
